"datetime","lat","lon","truewd","ws","gust","atmoairt","roll","pitch","heading","chlavg","chlsd","chlmin","chlmax","phyavg","physd","phymin","phymax","exotempc","exodomgl","exodosat","exophy","exosal","exospcond","exotds","exoturb"
2024-07-23 15:33:09,46.8931,-91.043,10.53,4.52,6.71,15,-1.53,0.94,338.13,2.514,0.309,1.756,3.464,0.18,0.202,0,1.015,7.535,11.98,99.99,-0.05,0.05,109.63,0.07,2.5
2024-07-23 15:43:14,46.893,-91.043,340.79,4.94,7.99,14.5,-0.11,3.97,307.79,2.559,0.354,1.966,3.48,0.16,0.145,0,0.886,7.473,11.99,99.93,-0.09,0.05,109.61,0.07,2.48
2024-07-23 15:53:10,46.8931,-91.043,3.36,6.23,9.21,13.5,7.93,4.53,338.56,2.471,0.266,1.837,3.368,0.172,0.187,0,0.935,7.405,12.01,99.93,-0.05,0.05,109.59,0.07,2.46
2024-07-23 16:13:11,46.893,-91.043,359.32,5.99,7.57,14.9,-2.03,4.46,330.22,2.393,0.282,1.74,3.416,0.196,0.216,0,0.918,7.293,12.04,99.94,-0.07,0.05,109.6,0.07,2.44
2024-07-23 16:23:15,46.893,-91.043,358.39,5.2,7.9,14.4,1.16,2.72,324.09,2.439,0.322,1.95,3.593,0.192,0.193,0,1.015,7.29,12.04,99.93,-0.06,0.05,109.52,0.07,2.43
2024-07-23 16:53:13,46.893,-91.043,104.18,4.3,6.88,17.2,1.96,2.28,49.88,2.373,0.333,1.756,3.448,0.186,0.198,0,0.854,7.142,12.06,99.7,-0.07,0.05,109.49,0.07,2.49
2024-07-23 17:03:13,46.893,-91.043,101.04,5.04,8.11,17.6,-1.54,1.65,55.64,2.295,0.242,1.772,3.319,0.161,0.156,0,0.838,7.055,12.09,99.76,-0.06,0.05,109.56,0.07,2.44
2024-07-23 17:13:15,46.893,-91.043,58.83,4,7.29,17.4,-2.52,2.85,14.33,2.364,0.294,1.724,3.271,0.153,0.17,0,1.015,7.072,12.08,99.69,-0.06,0.05,109.5,0.07,2.46
2024-07-23 17:23:15,46.893,-91.043,33.7,3.94,6.75,17.7,-3.82,1.14,342.4,2.321,0.257,1.708,3.303,0.181,0.197,0,0.967,7.109,12.09,99.86,-0.08,0.05,109.53,0.07,2.53
2024-07-23 17:33:15,46.893,-91.043,37.83,4.03,8.23,18,1.01,4.15,354.33,2.458,0.314,1.869,3.497,0.148,0.13,0,0.773,7.148,12.07,99.8,-0.06,0.05,109.48,0.07,2.53
2024-07-23 17:43:16,46.893,-91.043,104.11,3.28,6.39,17.9,-0.5,4.9,43.01,2.465,0.305,1.692,3.448,0.165,0.169,0,0.87,7.148,12.07,99.85,-0.05,0.05,109.48,0.07,2.51
2024-07-23 18:03:20,46.8931,-91.043,64.63,3.57,6.6,18.1,-0.98,2.68,22.43,2.575,0.328,1.934,3.448,0.144,0.116,0,0.741,7.221,12.07,99.99,-0.06,0.05,109.48,0.07,2.62
2024-07-23 18:13:20,46.8931,-91.043,79.83,2.62,4.7,17.9,-2.91,2.03,19.93,2.576,0.307,1.934,3.561,0.166,0.158,0,0.918,7.22,12.07,100,-0.07,0.05,109.51,0.07,2.6
2024-07-23 18:23:17,46.8931,-91.0429,26.22,1.63,3.31,17.6,-2.02,-0.19,325.52,2.57,0.375,1.901,3.577,0.179,0.184,0,0.902,7.25,12.07,100.09,-0.11,0.05,109.56,0.07,2.56
2024-07-23 18:33:22,46.8931,-91.043,351.59,2.68,5.36,16,-0.52,-1.78,320.79,2.548,0.298,1.966,3.658,0.206,0.189,0,0.999,7.243,12.08,100.09,-0.07,0.05,109.54,0.07,2.61
2024-07-23 18:43:19,46.8931,-91.0429,7.03,3.46,4.6,15.6,1.55,1,326.43,2.583,0.341,1.821,3.706,0.2,0.201,0,1.031,7.239,12.06,100.01,-0.04,0.05,109.46,0.07,2.68
2024-07-23 18:53:19,46.8931,-91.043,3.04,3.98,5.02,14.2,-0.84,1.12,335.94,2.602,0.317,1.756,3.48,0.186,0.191,0,0.918,7.268,12.08,100.21,-0.02,0.05,109.58,0.07,2.52
2024-07-23 19:33:22,46.893,-91.043,4.86,3.54,5.06,13.8,-1.89,1.28,333.06,2.582,0.32,1.934,3.577,0.191,0.207,0,0.967,6.873,12.19,100.08,-0.04,0.05,109.47,0.07,2.39
2024-07-23 20:23:29,46.8931,-91.043,37.81,2.19,3.08,14.4,-0.23,2.62,349.31,3.033,0.324,2.353,4.286,0.169,0.192,0,1.096,6.899,12.18,100.14,-0.05,0.05,109.45,0.07,2.32
2024-07-23 20:53:33,46.893,-91.0429,338.21,2.4,2.99,9.9,0.49,8.68,310.61,3.071,0.35,2.272,4.141,0.191,0.16,0,0.935,6.834,12.19,100.07,-0.03,0.05,109.45,0.07,2.32
2024-07-23 21:23:37,46.8931,-91.043,29.33,1.48,2.68,10.6,0.01,2.95,323.13,2.94,0.295,2.256,3.851,0.178,0.159,0,0.951,6.736,12.2,99.89,-0.01,0.05,109.43,0.07,2.41
2024-07-23 21:33:37,46.8931,-91.0429,28.09,1.09,8.55,11,-2.3,-0.64,308.79,3.021,0.387,2.256,4.286,0.193,0.199,0,0.886,6.705,12.19,99.74,-0.06,0.05,109.44,0.07,2.56
2024-07-23 21:43:31,46.8931,-91.0428,216.98,1.04,1.82,11.6,0.88,-0.95,79.78,2.907,0.325,2.336,4.077,0.201,0.188,0,0.87,6.7,12.19,99.69,-0.06,0.05,109.43,0.07,2.51
2024-07-23 22:33:35,46.8931,-91.0429,161.64,1.07,1.71,12,-0.5,2.56,20.34,2.995,0.345,2.224,3.835,0.167,0.166,0,0.822,6.628,12.19,99.51,-0.05,0.05,109.44,0.07,2.72
2024-07-23 22:53:41,46.8932,-91.0429,89.63,0.75,1.34,12.3,-3.11,-1.47,119.93,3.082,0.415,2.336,4.898,0.18,0.193,0,0.918,6.652,12.19,99.55,-0.06,0.05,109.43,0.07,2.74
2024-07-23 23:03:37,46.8931,-91.0429,19.36,0.92,1.51,11.5,0.33,3.34,331.16,3.305,1.126,2.353,8.057,0.23,0.235,0,0.918,6.683,12.18,99.55,-0.06,0.05,109.44,0.07,2.69
2024-07-23 23:23:42,46.8931,-91.0428,139.77,0.31,0.78,10.4,-2.1,2.07,288.17,2.852,0.414,2.191,4.383,0.192,0.173,0,0.757,6.711,12.17,99.54,-0.07,0.05,109.42,0.07,2.75
2024-07-23 23:33:43,46.8931,-91.0429,78.14,0.35,0.66,10.6,-2.91,2.51,304.54,2.927,0.388,2.256,4.689,0.158,0.144,0,0.935,6.759,12.17,99.65,-0.08,0.05,109.46,0.07,2.7
2024-07-23 23:53:43,46.8931,-91.0429,178.54,0.84,1.43,11.3,0.86,3.07,306.94,3.007,0.422,2.449,4.85,0.18,0.185,0,0.918,6.701,12.17,99.54,-0.04,0.05,109.45,0.07,2.78
2024-07-24 00:03:44,46.8931,-91.0429,274.47,0.82,1.21,11,-0.53,6.62,304.87,3.085,0.356,2.401,4.012,0.185,0.185,0,0.886,6.78,12.16,99.63,-0.04,0.05,109.43,0.07,2.79
2024-07-24 00:13:41,46.893,-91.0429,193.32,0.65,1.08,10.6,0.56,1.16,330.92,3.011,0.356,2.481,4.447,0.152,0.115,0,0.725,6.688,12.17,99.52,-0.01,0.05,109.41,0.07,2.71
2024-07-24 00:23:41,46.893,-91.0429,187.48,0.94,1.55,11,-1.91,1.02,68.58,3.054,0.385,2.159,4.496,0.166,0.155,0,0.902,6.665,12.18,99.51,-0.06,0.05,109.41,0.07,2.68
2024-07-24 01:13:49,46.8931,-91.0429,75.8,0.91,1.32,10.6,0.51,-0.06,42.3,3.187,0.376,2.433,4.238,0.181,0.175,0,0.918,6.654,12.18,99.52,-0.07,0.05,109.43,0.07,2.67
2024-07-24 01:43:46,46.8931,-91.0429,15.29,0.86,1.34,10.3,-1.58,2.75,351.19,3.086,0.264,2.465,4.077,0.157,0.13,0,0.87,6.667,12.2,99.67,-0.07,0.05,109.42,0.07,2.48
2024-07-24 01:53:51,46.8931,-91.0429,154.94,1.5,2.27,10.8,0.63,0.69,100.14,3.085,0.325,2.385,4.27,0.183,0.181,0,0.983,6.677,12.21,99.79,-0.06,0.05,109.43,0.07,2.33
2024-07-24 02:03:47,46.8931,-91.0429,121.12,2.09,2.66,11.2,0.71,4.21,99.12,3.343,0.659,2.433,5.752,0.183,0.191,0,0.886,6.71,12.21,99.91,-0.05,0.05,109.44,0.07,2.28
2024-07-24 02:13:51,46.8931,-91.0429,126.8,1.55,2.23,11,-2.34,0.43,91.9,3.228,0.411,2.594,4.882,0.174,0.166,0,0.902,6.737,12.22,100.06,-0.06,0.05,109.44,0.07,2.2
2024-07-24 02:23:48,46.8931,-91.0429,182.35,1.27,2.08,10.7,1.66,1.01,172.75,3.23,0.513,2.417,5.672,0.178,0.184,0,0.854,6.797,12.22,100.16,-0.08,0.05,109.46,0.07,2.25
2024-07-24 02:33:48,46.8931,-91.0429,145.35,0.59,1.39,11.3,-2.15,4.01,268.75,3.168,0.372,2.433,4.189,0.17,0.153,0,0.951,6.859,12.22,100.3,-0.08,0.05,109.48,0.07,2.27
2024-07-24 02:43:48,46.8931,-91.0429,188.79,0.81,1.67,11.1,-3.63,4.6,8.59,3.115,0.36,2.465,4.254,0.169,0.131,0,0.838,6.814,12.24,100.37,-0.03,0.05,109.41,0.07,2.05
2024-07-24 02:53:48,46.8931,-91.0429,115.99,0.87,1.73,10.7,-2.61,0.33,284.99,3.164,0.384,2.449,4.77,0.181,0.178,0,0.902,6.906,12.21,100.39,-0.08,0.05,109.48,0.07,2.37
2024-07-24 03:03:49,46.893,-91.0429,86.85,0.99,1.8,10.8,2.38,2.96,174.35,3.187,0.319,2.61,4.222,0.165,0.175,0,0.918,6.887,12.23,100.49,-0.05,0.05,109.42,0.07,2.11
2024-07-24 03:13:49,46.8931,-91.0429,164.63,1.26,1.94,11.2,-0.07,3.25,148.03,3.05,0.287,2.385,3.948,0.181,0.155,0,0.999,6.995,12.2,100.5,-0.07,0.05,109.59,0.07,2.36
2024-07-24 03:23:50,46.8931,-91.0429,126.16,0.61,1.35,11.1,-1.43,0.76,287.16,3.127,0.348,2.401,4.109,0.189,0.202,0,0.886,7.166,12.12,100.26,-0.07,0.05,109.62,0.07,2.78
2024-07-24 03:33:51,46.8931,-91.0429,161.37,0.26,0.5,10.9,-0.39,3.57,297.27,3.166,0.325,2.498,4.318,0.181,0.169,0,0.951,7.255,12.08,100.18,-0.08,0.05,109.77,0.07,3.07
2024-07-24 03:43:51,46.8931,-91.0429,119,0.9,1.85,10.8,-2,4.04,252.5,3.182,0.382,2.336,4.431,0.181,0.175,0,0.87,7.088,12.17,100.46,-0.03,0.05,109.61,0.07,2.55
2024-07-24 03:53:52,46.8931,-91.0429,144.98,1.78,2.33,10.2,-1.37,4.05,144.38,3.158,0.47,2.465,5.172,0.182,0.183,0,0.87,7.108,12.16,100.43,-0.04,0.05,109.63,0.07,2.59
2024-07-24 04:03:56,46.8931,-91.0429,301.9,0.74,1.38,10.6,-2.47,1.15,302.8,3.11,0.326,2.433,4.109,0.164,0.155,0,0.854,7.132,12.14,100.38,-0.05,0.05,109.61,0.07,2.7
2024-07-24 04:23:52,46.8931,-91.0429,165.71,1.15,1.72,11.4,-1.77,2.98,165.71,3.254,0.448,2.401,5.043,0.166,0.153,0,0.757,7.14,12.15,100.49,-0.07,0.05,109.64,0.07,2.47
2024-07-24 04:33:53,46.8931,-91.0429,172.86,1.54,1.94,11.4,1.12,1.83,162.56,3.107,0.337,2.385,4.463,0.19,0.146,0,0.886,7.068,12.17,100.47,-0.1,0.05,109.54,0.07,2.29
2024-07-24 04:43:53,46.8931,-91.0429,156.76,1.55,2.13,11.2,-2.68,1.61,140.76,3.022,0.29,2.353,4.27,0.16,0.16,0,0.886,7.071,12.17,100.48,-0.07,0.05,109.56,0.07,2.33
2024-07-24 04:54:12,46.893,-91.0429,109.06,0.89,1.37,10.6,-1.12,1.52,316.36,3.047,0.298,2.288,3.932,0.169,0.147,0,0.677,7.191,12.14,100.5,-0.09,0.05,109.73,0.07,2.76
2024-07-24 05:03:55,46.893,-91.0429,156.7,1.21,1.91,11.5,-1.37,2.6,287.3,3.518,0.79,2.449,6.945,0.179,0.174,0,0.902,7.174,12.14,100.5,-0.03,0.05,109.67,0.07,2.53
2024-07-24 05:13:55,46.893,-91.0429,183.76,0.69,1.18,11.5,-4.03,2,327.26,3.241,0.374,2.594,4.222,0.183,0.161,0,0.757,7.12,12.15,100.39,-0.04,0.05,109.55,0.07,2.39
2024-07-24 05:23:55,46.8931,-91.0429,125.48,0.67,0.98,11.6,0.51,1.38,348.88,3.357,0.793,2.465,7.364,0.198,0.203,0,0.918,7.313,12.11,100.56,-0.09,0.05,109.81,0.07,2.83
2024-07-24 05:34:00,46.893,-91.0429,76.03,0.74,1.11,11.5,-0.38,4.01,278.73,3.414,0.415,2.546,4.641,0.214,0.225,0,0.935,7.197,12.14,100.53,-0.06,0.05,109.72,0.07,2.64
2024-07-24 05:43:57,46.893,-91.0428,174.2,0.76,1.24,11.6,0.47,4.74,309.5,3.434,0.539,2.514,5.382,0.185,0.169,0,0.773,7.4,12.08,100.51,-0.06,0.05,109.8,0.07,3.01
2024-07-24 05:53:58,46.893,-91.0429,173.49,1.02,1.57,10.9,0.7,2.74,199.49,3.311,0.385,2.626,4.463,0.184,0.186,0,0.886,7.375,12.09,100.53,-0.05,0.05,109.8,0.07,2.83
2024-07-24 06:14:01,46.893,-91.0429,131.3,0.53,0.79,11.4,-0.06,2.15,348.8,3.317,0.338,2.53,4.238,0.181,0.179,0,0.983,7.274,12.11,100.46,-0.06,0.05,109.72,0.07,2.7
2024-07-24 06:24:05,46.8931,-91.0429,106.26,0.65,0.86,11.4,-1.54,2,330.16,3.275,0.351,2.401,4.222,0.175,0.172,0,0.854,7.203,12.13,100.42,-0.06,0.05,109.6,0.07,2.49
2024-07-24 06:34:04,46.893,-91.0429,135.91,0.73,2.67,11.4,-2.18,0.95,299.91,3.378,0.822,2.626,7.67,0.163,0.164,0,0.854,7.13,12.15,100.47,-0.04,0.05,109.51,0.07,2.36
2024-07-24 07:04:06,46.8931,-91.0429,16.96,0.64,1.12,10.4,-2.13,1.76,325.56,3.017,0.31,2.514,4.109,0.177,0.182,0,0.935,6.985,12.2,100.48,-0.04,0.05,109.41,0.07,2.08
2024-07-24 07:14:08,46.8931,-91.043,21.37,0.84,1.26,10.7,-0.21,0.87,325.57,2.924,0.289,2.256,4.077,0.156,0.127,0,0.886,7.193,12.14,100.54,-0.08,0.05,109.61,0.07,2.36
2024-07-24 07:24:07,46.8931,-91.043,346.91,0.89,1.36,10.7,-1.53,2.36,313.41,2.858,0.28,2.304,3.964,0.181,0.153,0,0.822,7.244,12.19,101.09,-0.04,0.05,109.53,0.07,1.75
2024-07-24 07:44:08,46.8931,-91.0429,162.25,0.32,0.58,12.3,-1.36,1.64,329.25,2.796,0.221,2.095,3.642,0.17,0.162,0,0.741,7.476,12.19,101.67,-0.08,0.05,109.53,0.07,1.34
2024-07-24 07:54:09,46.893,-91.043,229.12,0.39,0.65,12,-1.93,3.59,342.02,2.778,0.313,2.127,3.883,0.151,0.131,0,0.773,7.506,12.19,101.67,-0.06,0.05,109.52,0.07,1.38
2024-07-24 08:04:05,46.893,-91.0429,216.89,0.24,0.8,12.7,-1.29,2.99,350.19,2.841,0.346,2.208,3.771,0.18,0.166,0,0.838,7.521,12.19,101.71,-0.05,0.05,109.51,0.07,1.38
2024-07-24 08:14:10,46.8931,-91.0429,253.68,0.5,0.98,12.6,-1.94,0.58,336.08,2.848,0.375,2.208,3.819,0.165,0.153,0,0.773,7.537,12.19,101.76,-0.06,0.05,109.5,0.07,1.4
2024-07-24 09:44:17,46.893,-91.043,205.56,1.05,1.34,12.3,-0.61,1.73,318.26,2.648,0.265,2.046,3.658,0.163,0.152,0,0.951,7.206,12.29,101.75,-0.07,0.05,109.43,0.07,1.35
2024-07-24 09:54:13,46.8931,-91.0429,222.53,0.51,0.91,13.7,-1.26,-0.08,327.13,2.607,0.332,1.982,3.722,0.167,0.169,0,0.935,7.194,12.28,101.71,-0.1,0.05,109.43,0.07,1.37
2024-07-24 10:14:17,46.8931,-91.0429,307.39,1.09,1.87,13.4,0.89,3.84,320.29,2.517,0.305,1.805,3.722,0.169,0.173,0,0.935,7.173,12.27,101.52,-0.11,0.05,109.43,0.07,1.56
2024-07-24 10:24:15,46.8931,-91.0429,303.66,1.13,1.49,13.4,-1.37,1.53,315.16,2.469,0.302,1.934,3.545,0.137,0.136,0,0.902,7.086,12.28,101.37,-0.08,0.05,109.4,0.07,1.57
2024-07-24 10:34:15,46.8931,-91.043,278.8,0.67,1.12,14,-0.76,2.09,16.2,2.373,0.305,1.805,3.464,0.146,0.132,0,0.935,7.193,12.24,101.35,-0.07,0.05,109.45,0.07,1.81
2024-07-24 10:54:16,46.8931,-91.0429,262.19,0.52,0.95,14.7,-1.56,2.94,10.59,2.364,0.288,1.724,3.416,0.152,0.146,0,0.886,7.238,12.25,101.53,-0.08,0.05,109.44,0.07,1.72
2024-07-24 11:04:22,46.893,-91.0429,275.51,1.31,2.01,14,-1.25,2.53,292.51,2.233,0.263,1.627,3.271,0.16,0.16,0,0.838,7.16,12.24,101.27,-0.08,0.05,109.45,0.07,1.87
2024-07-24 11:14:21,46.893,-91.0429,326.28,1.73,2.2,13.9,-1.02,3.69,313.88,2.29,0.295,1.692,3.303,0.156,0.161,0,0.886,7.111,12.24,101.17,-0.09,0.05,109.43,0.07,1.84
2024-07-24 11:24:38,46.8931,-91.0429,344.94,2.43,3.37,13.6,-0.07,2.23,329.34,2.214,0.29,1.611,3.126,0.193,0.197,0,0.918,7.086,12.25,101.14,-0.06,0.05,109.41,0.07,1.94
2024-07-24 11:34:20,46.8931,-91.0429,351,3.4,4.25,13.5,-0.41,2.18,334.6,2.213,0.328,1.563,3.239,0.2,0.192,0,0.902,7.067,12.25,101.1,-0.08,0.05,109.41,0.07,1.93
2024-07-24 11:44:21,46.8931,-91.0429,355.36,3.37,4.05,13.4,5.18,5.88,337.56,2.19,0.298,1.563,3.126,0.129,0.11,0,0.709,7.066,12.25,101.1,-0.08,0.05,109.42,0.07,2.01
2024-07-24 11:54:21,46.8931,-91.0429,350.56,3.95,5.53,13.8,0.47,1.9,331.46,2.196,0.333,1.595,3.223,0.187,0.198,0,0.935,7.363,12.23,101.67,-0.08,0.05,109.37,0.07,1.89
2024-07-24 13:24:32,46.893,-91.043,352.65,3.64,4.67,13.6,-1.35,2.65,321.65,1.74,0.309,1.208,2.691,0.16,0.163,0,0.886,7.636,12.23,102.34,-0.09,0.05,109.43,0.07,2.13
2024-07-24 13:34:33,46.8931,-91.043,357.38,3.69,4.6,13.6,-3.01,1.56,326.48,1.756,0.355,1.16,2.836,0.174,0.187,0,0.935,7.729,12.23,102.58,-0.12,0.05,109.4,0.07,2.16
2024-07-24 13:44:30,46.893,-91.0429,344.61,3.59,4.19,13.9,-0.19,2.18,312.61,1.661,0.299,1.096,2.594,0.19,0.184,0,0.951,7.648,12.23,102.37,-0.07,0.05,109.42,0.07,2.05
2024-07-24 13:54:34,46.893,-91.043,342.17,4.29,5.25,13.6,3.18,2.53,315.67,1.669,0.288,1.144,2.594,0.19,0.203,0,0.983,7.722,12.23,102.59,-0.09,0.05,109.4,0.07,2.07
2024-07-24 14:04:30,46.8931,-91.0429,2.33,4.8,5.53,13.5,1.25,6.09,334.53,1.661,0.289,1.208,2.626,0.124,0.101,0,0.709,7.774,12.23,102.74,-0.1,0.05,109.39,0.07,2.04
2024-07-24 15:04:36,46.893,-91.043,338.84,4.02,5.01,13.4,-2.71,0.55,312.44,1.634,0.326,0.967,2.594,0.175,0.174,0,0.854,7.559,12.25,102.35,-0.1,0.05,109.32,0.07,2.08
2024-07-24 15:14:37,46.893,-91.043,337.62,4.11,4.91,13.3,1.32,3.36,308.62,1.646,0.359,1.015,2.852,0.146,0.176,0,0.902,7.518,12.26,102.32,-0.1,0.05,109.34,0.07,2.05
2024-07-24 15:24:39,46.893,-91.043,335.58,4,4.59,13.1,-1.77,3.03,307.68,1.593,0.297,1.096,2.433,0.141,0.143,0,0.822,7.512,12.27,102.37,-0.12,0.05,109.34,0.07,2.02
2024-07-24 15:34:36,46.893,-91.043,340.36,4.05,4.73,13,0.67,7.65,311.16,1.693,0.304,0.918,2.626,0.13,0.109,0,0.902,7.511,12.27,102.36,-0.11,0.05,109.32,0.07,2.01
2024-07-24 15:44:40,46.8931,-91.043,344.45,4.22,4.79,13.6,3.34,6.18,313.55,1.607,0.296,1.063,2.514,0.18,0.187,0,0.838,7.576,12.28,102.63,-0.1,0.05,109.37,0.07,1.96
2024-07-24 15:54:37,46.893,-91.043,350.43,4.72,5.65,14.1,-0.31,3.02,323.93,1.587,0.271,0.999,2.465,0.166,0.163,0,0.902,7.558,12.28,102.59,-0.1,0.05,109.34,0.07,1.93
2024-07-24 16:04:38,46.893,-91.043,343.64,4.76,6.17,14.4,1.01,4.29,316.04,1.609,0.323,1.015,2.691,0.189,0.19,0,1.08,7.597,12.29,102.82,-0.11,0.05,109.36,0.07,1.89
2024-07-24 16:14:38,46.8931,-91.043,343.02,4.87,5.71,14,1.2,3.03,314.12,1.739,0.272,1.241,2.659,0.146,0.143,0,0.886,7.571,12.31,102.86,-0.1,0.05,109.36,0.07,1.86
2024-07-24 16:24:38,46.893,-91.0429,345.65,4.29,4.95,13.7,5.58,9.45,312.85,1.637,0.325,1.128,2.546,0.155,0.171,0,0.902,7.579,12.3,102.83,-0.1,0.05,109.29,0.07,1.86
2024-07-24 16:34:44,46.893,-91.043,345.05,4.87,6.02,14.8,-0.04,3.22,314.35,1.612,0.306,0.967,2.707,0.197,0.201,0,0.902,7.561,12.31,102.86,-0.12,0.05,109.29,0.07,1.85
2024-07-24 17:04:45,46.893,-91.0429,6.88,3.66,5.5,14.7,5.04,9.24,328.98,1.568,0.31,1.112,2.481,0.128,0.128,0,0.773,7.46,12.33,102.75,-0.08,0.05,109.28,0.07,1.81
2024-07-24 17:54:50,46.893,-91.0429,347.7,2.68,4.76,16.2,0.9,5.38,310.1,1.71,0.29,1.192,2.82,0.186,0.174,0,0.87,7.483,12.34,102.88,-0.09,0.05,109.3,0.07,1.8
2024-07-24 18:14:48,46.8931,-91.0429,2.65,0.84,1.96,18.3,-1.06,3.26,304.35,1.798,0.326,1.257,2.868,0.183,0.201,0,0.999,7.423,12.34,102.78,-0.12,0.05,109.29,0.07,1.77
2024-07-24 18:24:47,46.8931,-91.0429,352.73,2.04,4.64,17.3,-1.76,2.44,308.63,1.893,0.348,1.354,2.933,0.163,0.182,0,0.983,7.402,12.35,102.8,-0.11,0.05,109.3,0.07,1.76
2024-07-24 18:34:49,46.893,-91.0429,319.87,1.42,1.92,16.3,-1.91,3.47,294.67,1.865,0.287,1.354,2.933,0.147,0.138,0,0.806,7.416,12.35,102.83,-0.08,0.05,109.32,0.07,1.79
2024-07-24 18:44:49,46.893,-91.043,325.29,1.1,1.97,17.2,-1.88,0.32,307.89,1.986,0.348,1.305,2.965,0.141,0.143,0,0.838,7.465,12.35,102.94,-0.08,0.05,109.33,0.07,1.79
2024-07-24 18:54:58,46.893,-91.043,227.41,0.75,2.72,17.1,-1.78,2.59,311.81,1.932,0.321,1.289,2.997,0.154,0.168,0,0.951,7.474,12.34,102.89,-0.03,0.05,109.27,0.07,1.78
2024-07-24 19:34:58,46.8931,-91.043,216.06,0.4,0.93,15.5,1.39,3.35,314.96,2.247,0.33,1.692,3.287,0.162,0.166,0,0.983,7.301,12.36,102.64,-0.03,0.05,109.22,0.07,1.76
2024-07-24 19:44:55,46.8931,-91.0429,147.33,1.52,2.61,18.6,-2.82,2.5,31.93,2.33,0.322,1.595,3.448,0.17,0.175,0,0.935,7.3,12.37,102.69,-0.07,0.05,109.26,0.07,1.79
2024-07-24 19:54:52,46.8931,-91.0429,135.5,2.28,3.19,19.5,0.16,1.91,44.3,2.245,0.283,1.644,3.303,0.168,0.178,0,0.838,7.585,12.35,103.23,-0.01,0.05,109.26,0.07,1.68
2024-07-24 20:24:54,46.8931,-91.0429,131.07,3.25,4.37,18.7,0.3,1.73,96.17,2.671,0.303,2.111,3.835,0.155,0.149,0,0.918,8.055,12.33,104.22,-0.09,0.05,109.67,0.07,1.77
2024-07-24 20:34:54,46.8931,-91.0429,119.3,3.31,4.31,18.1,-1.41,2.18,95.3,3.019,0.35,2.336,4.061,0.171,0.157,0,0.838,8.501,12.16,103.97,-0.08,0.05,109.97,0.07,1.98
2024-07-24 20:44:55,46.8931,-91.0429,118.67,3.27,4.39,17.5,-0.34,3.8,100.47,3.189,0.423,2.449,4.947,0.139,0.131,0,0.999,8.622,12.11,103.85,-0.1,0.05,110.22,0.07,2.05
2024-07-24 20:54:59,46.8931,-91.0429,120.43,3.1,4.21,16.9,-1.48,3.09,103.23,3.197,0.37,2.61,4.206,0.18,0.201,0,0.967,8.85,11.99,103.44,-0.15,0.05,109.53,0.07,2.01
2024-07-24 21:04:56,46.8931,-91.0429,106.37,3.41,4.64,16.7,-0.79,3.78,89.17,3.263,0.41,2.546,4.673,0.161,0.138,0,0.773,9.174,11.94,103.71,-0.12,0.05,110.33,0.07,2.3
2024-07-24 21:35:02,46.893,-91.0429,107.01,3.82,5.26,16.1,-0.91,2.69,88.51,3.138,0.358,2.433,4.496,0.16,0.161,0,0.999,9.179,11.95,103.87,-0.1,0.05,110.07,0.07,2.33
2024-07-24 21:45:04,46.893,-91.0429,120.24,4.31,5.56,16,-0.5,3.07,98.94,3.108,0.334,2.417,4.141,0.167,0.158,0,0.983,9.646,11.87,104.34,-0.03,0.05,110.28,0.07,2.52
2024-07-24 21:55:04,46.893,-91.0429,119.9,4.18,5.25,15.9,-0.6,2.33,100.7,3.115,0.306,2.481,4.463,0.158,0.153,0,1.031,9.388,11.9,103.9,-0.06,0.05,110,0.07,2.38
2024-07-24 22:05:00,46.893,-91.0429,109.81,4.01,5.82,15.7,-0.59,3.29,91.71,2.993,0.322,2.433,4.206,0.182,0.171,0,0.854,9.328,11.91,103.92,-0.05,0.05,109.96,0.07,2.49
2024-07-24 22:15:05,46.8931,-91.043,123.28,3.88,5.7,15.6,-0.38,2.12,104.48,2.988,0.366,2.24,4.286,0.199,0.222,0,0.886,9.354,11.93,104.14,-0.01,0.05,110.24,0.07,2.62
2024-07-24 22:55:04,46.8931,-91.0429,152.67,1.53,2.56,14.9,-0.61,1.71,146.67,3.307,0.438,2.53,5.172,0.205,0.216,0,0.999,8.936,12.01,103.78,-0.09,0.05,109.87,0.07,2.5
2024-07-24 23:05:04,46.8931,-91.0429,154.08,1.39,1.81,14.6,-1.32,1.79,143.18,3.199,0.614,2.369,6.268,0.156,0.119,0,0.628,8.938,12.03,103.94,-0.12,0.05,110.03,0.07,2.49
2024-07-24 23:15:05,46.8931,-91.0429,178.95,0.9,1.61,14.2,-1.12,2.64,159.65,3.446,0.455,2.723,4.818,0.191,0.205,0,0.935,8.787,12.06,103.86,-0.09,0.05,110.02,0.07,2.4
2024-07-24 23:25:05,46.8931,-91.0429,186.23,0.74,1.34,14.2,-2.03,2.12,171.93,3.319,0.531,2.481,5.462,0.149,0.142,0,1.031,8.685,12.07,103.63,-0.14,0.05,109.86,0.07,2.33
2024-07-24 23:35:06,46.8931,-91.0429,180.88,1.01,1.48,14.3,-1.68,2.34,159.88,3.071,0.384,2.417,4.254,0.221,0.249,0,1.047,9.075,11.97,103.77,-0.11,0.05,110.05,0.07,2.55
2024-07-24 23:45:06,46.8931,-91.0429,183.22,0.83,1.41,14.2,-1.72,1.39,168.22,3.205,0.376,2.514,4.415,0.166,0.155,0,0.967,8.969,11.99,103.68,-0.16,0.05,110.02,0.07,2.58
