date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2021-09-09,46.9386,-90.9313,6a,BRICO,0.7284999999999999,NA,NA,NA,NA,NA,NA,NA,NA,1.237133,0.26964695,1.50677995,NA,0.36348165000000004,NA,NA,0.023601795000000002,0.3193596,0.002395197,0.0034071400000000003,0.003995646,0.0015796740000000003,0.0012699340000000001,NA,NA,442.2418656116273,14.940927685079325,11.424849254050379,170.6978465176992,0.8875176,NA
2021-09-09,46.945,-90.8151,7b,BRICO,0.613,NA,NA,NA,NA,NA,NA,NA,NA,1.1530559999999999,0.20478755,1.35784355,NA,0.3599799000000001,NA,NA,0.01666833,0.3543771,0.002465232,0.00387175,0.0017964920000000002,0.0010066550000000002,0.001177012,NA,NA,350.70537870472003,16.55813560753187,12.286026854519921,203.4336987349191,0.898752,NA
2021-09-09,46.9486,-90.936,6b,BRICO,0.612,NA,NA,NA,NA,NA,NA,NA,NA,1.0990065,0.19878205000000002,1.29778855,NA,0.35927955,NA,NA,0.01666833,0.3543771,0.003151575,0.0021372060000000004,0.0030974,0.001502239,0.0012699340000000001,NA,NA,607.2360596030517,11.095657881335791,11.925732811865378,132.32385126467892,1.0419905999999999,NA
2021-09-10,46.685917,-91.929726,site 1 - 10040814,WDNR,1.28,NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA,NA,0.411,NA,NA,NA,NA,0.313,0.006,0.0045,NA,NA,0.0015,91.33333333333333,NA,NA,NA,NA,NA,NA,NA
2021-09-10,46.6960074,-91.8497822,site 2 - 10052502,WDNR,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,0.328,0.006,0.0045,NA,NA,0.0015,92.66666666666667,NA,NA,NA,NA,NA,NA,NA
2021-09-10,46.699996,-91.7833374,site 3 - 101,WDNR,0.913,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA,NA,0.398,NA,NA,NA,NA,0.343,0.006,0.0045,NA,NA,0.0015,88.44444444444446,NA,NA,NA,NA,NA,NA,NA
2021-09-10,46.699996,-91.783337,WIDNR_WQX-101,WIDNR_WQX,NA,NA,NA,NA,107.775,8.137500000000001,17.825000000000003,9.465,102.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-10,46.7186514,-91.7238772,site 4 - 10052503,WDNR,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,NA,NA,NA,NA,0.325,0.006,0.0143,NA,NA,0.0015,29.23076923076923,NA,NA,NA,NA,NA,NA,NA
2021-09-10,46.7311784,-91.6723971,site 5 - 10052504,WDNR,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414,NA,NA,NA,NA,0.323,0.006,0.0093,NA,NA,0.0015,44.516129032258064,NA,NA,NA,NA,NA,NA,NA
2021-09-10,46.748602,-91.618063,site 6 - 103,WDNR,1.07,NA,NA,NA,105.1,8.1325,17.3,9.594999999999999,102.475,1.43,NA,NA,0.435,NA,NA,NA,NA,0.309,0.006,0.0045,NA,NA,0.0015,96.66666666666667,NA,NA,NA,NA,NA,NA,NA
2021-09-13,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,NA,60.2,169,8.71,20.72,8.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,NA,4.9,197,8.51,18.75,8.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14,46.93332778,-90.93543056,REDCLIFF_WQX-SRM01,REDCLIFF_WQX,NA,NA,NA,3.5,129.5,7.88,17.3,7.4,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14,47.14114036,-91.45035655,NGL_MN-10001,NCCA,1.23,NA,NA,NA,102.9,8.071250000000001,15.963750000000001,10.105,NA,NA,NA,NA,0.429,NA,NA,NA,NA,0.3,0.0047,0.0042,NA,NA,0.00237,102.14285714285715,NA,NA,NA,NA,NA,NA,1.57
2021-09-15,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,NA,6.9,188,8.15,18.84,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20,46.8597,-91.1047,Siskiwit Outlet,NPS,6.165,NA,1.3,NA,NA,NA,NA,NA,NA,1.7596114999999999,0.6666105,2.426222,NA,0.28014,NA,NA,0.08754375,0.21710849999999998,NA,0.019947256,0.004212464000000001,0.016973752,0.004429282,NA,NA,121.63186756113222,5.157595680672134,7.6145984150781745,39.27301989566007,2.1654306,NA
2021-09-22,46.5897,-90.9424,10a,BRICO,1.3399999999999999,NA,NA,NA,NA,NA,NA,NA,NA,1.5734409999999999,0.74408145,2.31752245,NA,0.061980975,NA,NA,0.050215095,0.03179589,0.011233614000000001,0.03747854,0.011429406000000001,0.022967221000000003,0.011057718,NA,NA,61.83598533987716,2.186380973126875,14.81788394505676,32.39753951947429,5.33634,NA
2021-09-22,46.59708,-90.91349,CB1,NCBC,2.094,NA,1.4433,NA,104.7666667,8.066666667,20.1,8.71,96.03333333,NA,NA,NA,NA,NA,NA,NA,NA,0.28945921260896795,0.002703748829305885,0.0049799818756715965,0.004020281502826111,NA,0.002891,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.5974,-90.9135,CB1,BRICO,2.0949999999999998,NA,NA,NA,NA,NA,NA,NA,NA,1.2671605,0.23121175,1.4983722499999999,NA,0.35087535000000003,NA,NA,0.028700343,0.2899449,0.002703351,0.004986814,0.004026620000000001,0.004429282,0.002880582,NA,NA,300.46684115348995,6.479682937324831,8.056062256816931,52.200729147523234,1.0700766,NA
2021-09-22,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.62188,-90.90092,CB3,NCBC,2.139,NA,1.7,NA,105.1,8.173333333,20.2,8.773333333,20.2,NA,NA,NA,NA,NA,NA,NA,NA,0.3119914809253207,0.002967254287201345,0.006891312947672315,0.002011107297195012,NA,0.0013620000000000001,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.6219,-90.9009,CB3,BRICO,2.1399999999999997,NA,NA,NA,NA,NA,NA,NA,NA,1.2311275,0.30988379999999993,1.5410112999999999,NA,0.34387185,NA,NA,0.037468724999999994,0.3123561,0.002969484,0.006907202,0.0020133100000000004,0.003592984,0.001362856,NA,NA,223.10210415157974,10.428302770065214,8.270465568283948,86.24691899546447,1.3003818,NA
2021-09-22,46.638,-90.6525,11a,BRICO,1.4649999999999999,NA,NA,NA,NA,NA,NA,NA,NA,3.315036,0.43299655,3.74803255,NA,0.2143071,NA,NA,0.0231185535,0.042861420000000004,0.010337166,0.02508894,0.010128498000000001,0.013752456,0.00789837,NA,NA,149.38983273107593,1.6810490795244137,18.72939628337906,31.485034382222345,4.521846,NA
2021-09-22,46.6502,-90.6328,11b,BRICO,1.2149999999999999,NA,NA,NA,NA,NA,NA,NA,NA,1.3632484999999999,0.28526124999999997,1.6485097499999999,NA,0.37468724999999997,NA,NA,0.02703351,0.3109554,0.0028154070000000002,0.00387175,0.0026327900000000003,0.0016880830000000002,0.0017655180000000002,NA,NA,425.77897591528375,16.01432512500866,10.552135109351319,168.98532240417086,1.0363734,NA
2021-09-22,46.6619,-90.6125,11c,BRICO,1.255,NA,NA,NA,NA,NA,NA,NA,NA,1.309199,0.28165795,1.59085695,NA,0.17998995,NA,NA,0.025702845,0.3095547,0.001764882,0.00371688,0.003469088,0.001610648,0.0017964920000000002,NA,NA,428.00869277458514,15.958077121754723,10.958240225936079,174.87244264420283,0.9268379999999999,NA
2021-09-22,46.685917,-91.929726,site 1 - 10040814,WDNR,2.22,NA,1,NA,NA,NA,NA,NA,NA,1.68,NA,NA,0.439,NA,NA,NA,NA,0.314,0.006,0.0045,NA,NA,0.0015,97.55555555555556,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.6960074,-91.8497822,site 2 - 10052502,WDNR,1.2,NA,1,NA,NA,NA,NA,NA,NA,1.67,NA,NA,0.43,NA,NA,NA,NA,0.32,0.006,0.0045,NA,NA,0.0015,95.55555555555556,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.699996,-91.7833374,site 3 - 101,WDNR,1.42,NA,1,NA,NA,NA,NA,NA,NA,1.72,NA,NA,0.433,NA,NA,NA,NA,0.319,0.006,0.0045,NA,NA,0.0015,96.22222222222223,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.71722,-90.84085,CB10,NCBC,1.245,NA,0.4,NA,104.3333333,8.016666667,20.66666667,8.79,98,NA,NA,NA,NA,NA,NA,NA,NA,0.32473944314307474,0.002073638550617833,0.0028163969013729694,0.00317508515301138,NA,0.0018640000000000002,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.7186514,-91.7238772,site 4 - 10052503,WDNR,1.22,NA,1,NA,NA,NA,NA,NA,NA,1.6,NA,NA,0.413,NA,NA,NA,NA,0.312,0.006,0.00949,NA,NA,0.0015,43.519494204425705,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.7214,-90.8439,CB10,BRICO,1.245,NA,NA,NA,NA,NA,NA,NA,NA,1.2503450999999999,0.2678453,1.5181904,NA,0.37188585,NA,NA,0.023461725,0.3249624,0.002073036,0.002818634,0.0031903219999999998,0.0018429529999999998,0.00185844,NA,NA,538.6262991221989,12.730506420945082,11.416266280505804,145.33485118719796,0.9605412,NA
2021-09-22,46.7311784,-91.6723971,site 5 - 10052504,WDNR,1.54,NA,3.2,NA,NA,NA,NA,NA,NA,1.62,NA,NA,0.447,NA,NA,NA,NA,0.307,0.006,0.0129,NA,NA,0.0015,34.651162790697676,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.7341,-90.8763,9a,BRICO,0.999,NA,NA,NA,NA,NA,NA,NA,NA,2.2040184999999997,0.4299938,2.6340122999999998,NA,0.2437218,NA,NA,0.043001489999999996,0.13236615,0.007465731000000001,0.027783678,0.018801218,0.015657357,0.014124144000000002,NA,NA,94.80430560705462,2.7464079665552745,9.999509319328238,27.462732056246782,4.2690719999999995,NA
2021-09-22,46.7463,-90.8197,CB11,BRICO,1.2650000000000001,NA,NA,NA,NA,NA,NA,NA,NA,1.2004994500000001,0.24442385000000003,1.4449233000000001,NA,0.36348165000000004,NA,NA,0.019399694999999998,0.3445722,0.002479239,0.001920388,0.002384998,0.0017035700000000002,0.001672596,NA,NA,752.4121687908902,11.387671184629921,12.599365608583025,143.47743268547813,1.0054788,NA
2021-09-22,46.74633,-90.81973,CB11,NCBC,1.26763844,NA,0.105,NA,103.4,8.223333333,19.4,8.97,19.4,NA,NA,NA,NA,NA,NA,NA,NA,0.3444246421812703,0.002482017009770341,0.0019123531222276537,0.0023910320163587667,NA,0.0016699999999999998,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.748602,-91.618063,site 6 - 103,WDNR,1.59,NA,1,NA,NA,NA,NA,NA,NA,1.69,NA,NA,0.427,NA,NA,NA,NA,0.315,0.006,0.0099,NA,NA,0.0015,43.13131313131313,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.7591184,-91.5713051,site 7 - 10052505,WDNR,1.66,NA,5.6,NA,NA,NA,NA,NA,NA,1.79,NA,NA,0.452,NA,NA,NA,NA,0.298,0.006,0.0137,NA,NA,0.0015,32.99270072992701,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.8597222,-91.1038889,USGS-465135091061401,USGS-WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.62,0.39,0.28,NA,NA,0.040176,0.011,NA,NA,0.0019779999999999997,66.36363636363636,NA,NA,NA,NA,NA,NA,NA
2021-09-22,46.8747,-90.7537,8b,BRICO,1.045,NA,NA,NA,NA,NA,NA,NA,NA,1.2113093499999998,0.24982880000000002,1.4611381499999998,NA,0.37048515000000004,NA,NA,0.021360675,0.336168,0.005042519999999999,0.030416468000000002,0.001672596,0.001331882,0.001951362,NA,NA,48.0377323889151,16.03796357334959,11.695735270538034,187.575776232429,1.0391819999999998,NA
2021-09-22,46.8832,-90.7713,8a,BRICO,1.855,NA,NA,NA,NA,NA,NA,NA,NA,2.198013,0.81254415,3.01055715,NA,0.3025512,NA,NA,0.06387192000000001,0.1834917,0.01862931,0.03778828,0.0077435,0.019389724,0.003778828,NA,NA,79.66907067482299,3.294111870803319,12.721461167912283,41.9059162471833,1.769418,NA
2021-09-22,46.9356,-90.8303,7a,BRICO,0.918,NA,NA,NA,NA,NA,NA,NA,NA,1.3272154999999999,0.28766345,1.6148789499999998,NA,0.3487743,NA,NA,0.021080534999999997,0.2955477,0.00392196,0.0048938919999999995,0.0033761660000000003,0.002121719,0.001827466,NA,NA,329.978460905962,9.935592319246798,13.645927392260207,135.58037138754,1.0447992000000002,NA
2021-09-22,46.9386,-90.9313,6a,BRICO,1.13,NA,NA,NA,NA,NA,NA,NA,NA,2.8045685,0.65039565,3.45496415,NA,0.31095540000000005,NA,NA,0.046153065,0.1806903,0.009538767,0.018677322,0.005389476,0.013613073,0.004336360000000001,NA,NA,184.98177361829497,3.39034874785436,14.092144259541593,47.77728364491985,1.923891,NA
2021-09-22,46.945,-90.8151,7b,BRICO,0.958,NA,NA,NA,NA,NA,NA,NA,NA,1.2851769999999998,0.26244035,1.54761735,NA,0.36908445,NA,NA,0.02563281,0.3277638,0.0028014,0.002694738,0.002849608,0.0016416220000000004,0.0025088940000000002,NA,NA,574.3108792023565,15.614319252544126,10.238454153095192,159.86649179896463,0.9633497999999999,NA
2021-09-22,46.9486,-90.936,6b,BRICO,0.937,NA,NA,NA,NA,NA,NA,NA,NA,1.1752763499999999,0.2702475,1.4455238499999998,NA,0.3543771,NA,NA,0.023321655,0.33056520000000006,0.0028994489999999997,0.004862918,0.002849608,0.0016880830000000002,0.001827466,NA,NA,297.25441596999985,13.815467011989337,11.587835425916385,160.09135806710924,0.8790918,NA
2021-09-23,46.6957,-91.8586,Amnicon 2a,BRICO,1.2650000000000001,NA,1.7,NA,NA,NA,NA,NA,NA,1.4112925,0.34531625,1.75660875,NA,0.38099039999999995,NA,NA,0.032566275000000006,0.3319659,0.0032496240000000004,0.007526682,0.0025708420000000003,0.003360679,0.0017035700000000002,NA,NA,233.38421232622824,9.690385484599988,10.60349241661811,102.75192900006219,0.9661584,NA
2021-09-23,46.7242,-92.0368,Wisc Entry 1a,BRICO,1.69,NA,1.1,NA,NA,NA,NA,NA,NA,1.5374079999999999,0.31769094999999997,1.85509895,NA,0.37748865000000004,NA,NA,0.031935960000000006,0.3389694,0.002773386,0.00758863,0.0020133100000000004,0.0033761660000000003,0.0021062320000000004,NA,NA,244.45768867371316,9.459238674875584,9.947750122432515,94.09814268611198,0.9324551999999999,NA
2021-09-23,46.7285,-91.8736,Amnicon 2b,BRICO,1.22,NA,0.9,NA,NA,NA,NA,NA,NA,1.3392264999999999,0.31288655,1.6521130499999999,NA,0.38869425,NA,NA,0.025772879999999998,0.33056520000000006,0.00224112,0.0050797360000000005,0.0016416220000000001,0.001827466,5.88506e-4,NA,NA,325.23600635938556,14.103069496231392,12.14014692964077,171.21333584318393,0.9099863999999999,NA
2021-09-23,46.7369,-92.0169,Wisc Entry 1b,BRICO,0.9790000000000001,NA,0.7,NA,NA,NA,NA,NA,NA,1.405287,0.27865519999999994,1.6839422,NA,0.36558270000000004,NA,NA,0.021500745,0.32916449999999997,0.0019469730000000003,0.004522204,0.001982336,0.001796492,7.12402e-4,NA,NA,372.3720115235845,11.968182992186996,12.96025788873827,155.11073803835473,1.2245496,NA
2021-09-23,46.7494,-91.6119,Brule 3a,BRICO,1.5150000000000001,NA,3.2,NA,NA,NA,NA,NA,NA,1.8016499999999998,0.3783465,2.1799964999999997,NA,0.43491735,NA,NA,0.03151575,0.3193596,0.0029274629999999995,0.007371811999999999,0.002849608,0.0054823979999999994,0.001734544,NA,NA,295.72057724749357,5.748533762050841,12.004997501249374,69.011133449268,1.0391819999999998,NA
2021-09-23,46.7683,-91.6202,Brule 3b,BRICO,1.065,NA,0.6,NA,NA,NA,NA,NA,NA,1.3752594999999999,0.30327775,1.6785372499999998,NA,0.3711855,NA,NA,0.02451225,0.33056520000000006,0.004006001999999999,0.006876228,0.002415972,0.0020442840000000004,0.001146038,NA,NA,244.10727073040624,11.990628503671699,12.372497424757011,148.3540202828961,0.940881,NA
2021-09-23,46.7711884,-91.4838171,site 8 - 10052587,WDNR,1.65,NA,8,NA,NA,NA,NA,NA,NA,2.67,NA,NA,0.509,NA,NA,NA,NA,0.296,0.006,0.0182,NA,NA,0.00327,27.967032967032967,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.7808,-91.6279,Brule 3c,BRICO,1.0315,NA,0.5,NA,NA,NA,NA,NA,NA,1.381265,0.26904639999999996,1.6503113999999999,NA,0.3585792,NA,NA,0.020940465000000002,0.3151575,NA,0.006132852,0.001579674,0.001502239,0.0017964920000000002,NA,NA,269.09362886956995,13.939502968568917,12.848157860868893,179.096934642224,0.8678574,NA
2021-09-23,46.7938,-91.3867,Flag 4a,BRICO,1.1755,NA,3.4,NA,NA,NA,NA,NA,NA,1.621485,0.35132175,1.9728067500000002,NA,0.37888935,NA,NA,0.03865932,0.33476729999999993,0.004944471,0.01115064,0.0036859059999999996,0.006597462000000001,0.002354024,NA,NA,176.9231855749984,5.859726058293324,9.087633978042035,53.25104562936474,1.0307562000000001,NA
2021-09-23,46.7966324,-91.3706151,site 9 - 10052510,WDNR,1.0750000000000002,NA,1.7,NA,NA,NA,NA,NA,NA,1.655,NA,NA,0.442,NA,NA,NA,NA,0.3015,0.006,0.0045,NA,NA,0.0015,98.22222222222223,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.8128,-91.3913,Flag 4b,BRICO,1.335,NA,4.4,NA,NA,NA,NA,NA,NA,1.597463,0.3627322,1.9601952,NA,0.37748865000000004,NA,NA,0.034247115,0.33756870000000005,0.00336168,0.00944707,0.00247792,0.006163826000000001,0.0017964920000000002,NA,NA,207.4923971136024,5.556145647200294,10.59161333735703,58.848546341184836,1.0251389999999998,NA
2021-09-23,46.8248,-91.3956,Flag 4c,BRICO,1.048,NA,0.7,NA,NA,NA,NA,NA,NA,1.465342,0.29246785000000003,1.75780985,NA,0.3627813,NA,NA,0.027523754999999997,0.3249624,0.012452223,0.0032832440000000003,0.001982336,0.001595161,0.0013009080000000001,NA,NA,535.3881252809721,17.254531047336286,10.626015599979002,183.3469160793174,0.8734746,NA
2021-09-23,46.8327674,-91.294279,site 10 - 10052511,WDNR,1.43,NA,1,NA,NA,NA,NA,NA,NA,1.51,NA,NA,0.429,NA,NA,NA,NA,0.314,0.006,0.0045,NA,NA,0.00369,95.33333333333334,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.8373484,-91.262217,site 11 - 10052514,WDNR,1.82,NA,1,NA,NA,NA,NA,NA,NA,1.5,NA,NA,0.411,NA,NA,NA,NA,0.295,0.006,0.0045,NA,NA,0.00402,91.33333333333333,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.8504654,-91.1902,site 13 - 10052512,WDNR,1.04,NA,1,NA,NA,NA,NA,NA,NA,1.44,NA,NA,0.422,NA,NA,NA,NA,0.297,0.006,0.0045,NA,NA,0.0015,93.77777777777779,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.8508,-91.1747,Bark Bay,NPS,1.0415,NA,1.1,NA,NA,NA,NA,NA,NA,1.3992815,0.3086827,1.7079642000000002,NA,0.35507745,NA,NA,0.025982985,0.33056520000000006,0.002717358,0.0055443459999999995,0.0025088940000000002,0.002028797,8.36298e-4,NA,NA,308.05512498678837,12.807089620104918,11.880186206473196,152.1506094498365,0.8594316,NA
2021-09-23,46.8590524,-91.115293,site 14 - 10052513,WDNR,1.05,NA,1,NA,NA,NA,NA,NA,NA,1.44,NA,NA,0.415,NA,NA,NA,NA,0.307,0.006,0.0045,NA,NA,0.00384,92.22222222222223,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.8605,-91.1104,Siskiwit Bay,NPS,1.1800000000000002,NA,0.7,NA,NA,NA,NA,NA,NA,1.3512374999999999,0.29006564999999995,1.6413031499999997,NA,0.36908445,NA,NA,0.028924454999999998,0.3235617,0.002591295,0.00495584,0.0017964920000000002,0.002400485,0.001920388,NA,NA,331.1856617647058,12.049421262786478,10.028387743174417,120.83626850407312,0.8959434,NA
2021-09-23,46.8675,-91.22806,site 12 - 10038057,WDNR,1.26,NA,1,NA,NA,NA,NA,NA,NA,1.42,NA,NA,0.421,NA,NA,NA,NA,0.307,0.006,0.0045,NA,NA,0.0015,93.55555555555556,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.88067,-91.0615,site 15 - 10054863,WDNR,1.18,NA,1,NA,NA,NA,NA,NA,NA,1.41,NA,NA,0.405,NA,NA,NA,NA,0.303,0.006,0.0045,NA,NA,0.0015,90.00000000000001,NA,NA,NA,NA,NA,NA,NA
2021-09-23,46.8858,-91.0527,Mawikwe Bay,NPS,1.0130000000000001,NA,1,NA,NA,NA,NA,NA,NA,1.4713474999999998,0.31048435,1.7818318499999999,NA,0.36978479999999997,NA,NA,0.027313650000000002,0.3333666,0.004650324000000001,0.005327528,0.0017964920000000002,0.002121719,0.00185844,NA,NA,334.4575288952024,12.873358818957646,11.367369428838694,146.33622548509015,1.0644593999999998,NA
2021-09-23,46.8983,-91.145,LLO4,BRICO,0.9345,NA,0.8,NA,NA,NA,NA,NA,NA,1.3872705,0.26664420000000005,1.6539147,NA,0.35087535000000003,NA,NA,0.022061025,0.3389694,0.002829414,0.003747854,0.002354024,0.001486752,0.0016416220000000001,NA,NA,441.29645925374894,14.838402773293732,12.08666415091774,179.34679085684772,0.9184122000000001,NA
2021-09-23,46.9028,-91.0355,Sea Caves,NPS,0.9435,NA,0.5,NA,NA,NA,NA,NA,NA,1.3752594999999999,0.28345960000000003,1.6587191,NA,0.36768375,NA,NA,0.025212599999999998,0.3333666,0.0034737360000000003,0.00542045,0.0010531160000000002,0.0016880830000000002,0.0026018160000000003,NA,NA,306.0113274728113,14.935640012961445,11.242775437677988,167.9180466837235,0.8819003999999999,NA
2021-09-23,46.9098,-91.0769,Mawikwe Bay 5c,BRICO,1.115,NA,0.7,NA,NA,NA,NA,NA,NA,1.369254,0.28406014999999996,1.65331415,NA,0.37048515,NA,NA,0.027243615,0.3333666,0.002955477,0.004677074000000001,0.0010531160000000002,0.0015177260000000003,0.0026327900000000003,NA,NA,353.49326309568755,17.950285492901877,10.42666878092353,187.1616813575045,0.814494,NA
2021-09-29,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,4.2,109,8.81,16.43,9.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,NA,9.7,176,8.79,15.32,9.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-05,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,NA,NA,NA,12.6,205.6,7.64,16.5,6.12,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,3.4,108,9.19,16.88,10.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,46.66320665,-90.90496906,NGL_WI-10136,NCCA,2,NA,NA,NA,96.5875,6.715,18.2225,9.485,NA,NA,NA,NA,0.393,NA,NA,NA,NA,0.228,0.0063,0.0058,NA,NA,0.00272,67.75862068965517,NA,NA,NA,NA,NA,NA,1.79
2021-10-06,46.67091971,-90.7885946,NGL_WI-10114,NCCA,1.82,NA,NA,NA,93.95,6.8975,17.33125,9.75875,NA,NA,NA,NA,0.411,NA,NA,NA,NA,0.262,0.0044,0.0047,NA,NA,0.00242,87.44680851063829,NA,NA,NA,NA,NA,NA,1.63
2021-10-06,46.68924168,-90.73686717,NGL_WI-10125,NCCA,2.18,NA,NA,NA,94.675,6.785,18.6475,7.555,NA,NA,NA,NA,0.336,NA,NA,NA,NA,0.146,0.011,0.0075,NA,NA,0.00266,44.800000000000004,NA,NA,NA,NA,NA,NA,1.72
2021-10-06,46.72743691,-90.79567282,NGL_WI-10124,NCCA,2.13,NA,NA,NA,93.2,6.795,17.825,7.4425,NA,NA,NA,NA,0.408,NA,NA,NA,NA,0.209,0.0063,0.0051,NA,NA,0.00254,79.99999999999999,NA,NA,NA,NA,NA,NA,1.68
2021-10-06,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,NA,NA,NA,0.5,225.6,7.16,14.2,1.37,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,46.93556111,-90.83046667,REDCLIFF_WQX-RRM01,REDCLIFF_WQX,NA,NA,NA,2,135.8,7.84,15.8,7.31,73.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-07,46.58686254,-90.93189716,NGL_WI-10112,NCCA,4.6,NA,NA,NA,135.7375,7.04125,17.39375,7.0625,NA,NA,NA,NA,0.294,NA,NA,NA,NA,0.087,0.029,0.0308,NA,NA,0.00761,9.545454545454545,NA,NA,NA,NA,NA,NA,4.48
2021-10-07,46.59605848,-90.8887903,NGL_WI-10113,NCCA,3.38,NA,NA,NA,94.825,7.39625,17.97,9.7,NA,NA,NA,NA,0.345,NA,NA,NA,NA,0.199,0.0031,0.0068,NA,NA,0.00301,50.73529411764706,NA,NA,NA,NA,NA,NA,1.93
2021-10-07,46.61270277,-90.92753305,NGL_WI-10139,NCCA,1.64,NA,NA,NA,91.3125,7.21125,17.4425,9.4875,NA,NA,NA,NA,0.38,NA,NA,NA,NA,0.236,0.0059,0.0052,NA,NA,0.00268,73.07692307692308,NA,NA,NA,NA,NA,NA,1.71
2021-10-11,46.59708,-90.91349,CB1,NCBC,3.00706289,NA,2.58065,NA,103.4666667,8.183333333,20.1,8.886666667,98.03333333,NA,0.4974291479,NA,NA,NA,NA,NA,0.07300880571,0.24455200436470526,0.007341859530003761,0.00887627535,0.0028252609473300174,0.007768195666,0.002016,NA,NA,NA,9.39842517478627,6.813276057080704,64.03406521763583,NA,NA
