PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,VALXSITE,LAT_DD,LON_DD,STATION_DEPTH,,YEAR,DSGN_CYCLE,IND_DOMAIN,COUNTRY,EPA_REG,EVAL_CAT,FEAT_NM,GREAT_LAKE,LAKE_REG,LAT_DD83,LON_DD83,NCCA_REG,NPS_PARK,PROVINCE,SITETYPE,STATE_NM,XCOORD,YCOORD
5/2/2024,NGL_MI-10510,2011721,NGL20_MI-10042,1,6/23/2020,MI,Great Lakes,44.38012895,-83.30515569,7,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.38012895,-83.30515569,Great Lakes,,Great Lakes Province,PROB,Michigan,1005855.44,837190.8137
5/2/2024,NGL_NY-10144,2011720,NGL20_NY-10071,1,6/23/2020,NY,Great Lakes,43.98690861,-76.20623467,10.1,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.98690861,-76.20623467,Great Lakes,,Great Lakes Province,PROB,New York,1570716.541,890243.8492
5/2/2024,NGL_MI-10072,2011734,NGL20_MI-10034,1,6/24/2020,MI,Great Lakes,44.26272728,-83.47572041,8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.26272728,-83.47572041,Great Lakes,,Great Lakes Province,PROB,Michigan,994139.197,822427.2218
5/2/2024,NGL_MI-10003,2011744,NGL20_MI-10132,1,6/24/2020,MI,Great Lakes,46.88718769,-88.32472239,18.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.88718769,-88.32472239,Great Lakes,,Great Lakes Province,PROB,Michigan,586818.5173,1072128.288
5/2/2024,NGL_MI-10554,2011745,NGL20_MI-10153,1,6/24/2020,MI,Great Lakes,46.83970533,-88.26290182,10.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.83970533,-88.26290182,Great Lakes,,Great Lakes Province,PROB,Michigan,591962.1432,1067272.292
5/2/2024,NGL_WI-10105,2011732,NGL20_WI-10011,1,6/24/2020,WI,Great Lakes,45.18872342,-86.97913778,10,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.18872342,-86.97913778,Great Lakes,,Great Lakes Province,PROB,Wisconsin,707275.0949,893524.1727
5/2/2024,NGL_MI-10513,2011748,NGL20_MI-10045,1,6/25/2020,MI,Great Lakes,44.22055884,-83.43631388,19.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.22055884,-83.43631388,Great Lakes,,Great Lakes Province,PROB,Michigan,997868.5272,818180.8882
5/2/2024,NGL_MI-10008,2011767,NGL20_MI-10137,1,6/25/2020,MI,Great Lakes,47.04288728,-88.98127414,24.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.04288728,-88.98127414,Great Lakes,,Great Lakes Province,PROB,Michigan,535445.5056,1085431.81
5/2/2024,NGL_NY-10128,2011746,NGL20_NY-10055,1,6/25/2020,NY,Great Lakes,43.98516711,-76.06051727,1.25,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.98516711,-76.06051727,Great Lakes,,Great Lakes Province,PROB,New York,1582150.717,892471.062
5/2/2024,NGL_MI-10057,2011762,NGL20_MI-10020,1,6/26/2020,MI,Great Lakes,43.66117226,-83.81374505,4.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.66117226,-83.81374505,Great Lakes,,Great Lakes Province,PROB,Michigan,976036.3378,752401.5705
5/2/2024,NGL_NY-10011,2011757,NGL20_NY-10032,1,6/26/2020,NY,Great Lakes,43.96826774,-76.11540359,11.8,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.96826774,-76.11540359,Great Lakes,,Great Lakes Province,PROB,New York,1578250.919,889714.9928
5/2/2024,NGL_MI-10061,2011773,NGL20_MI-10024,1,6/28/2020,MI,Great Lakes,43.69187812,-83.60716071,6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.69187812,-83.60716071,Great Lakes,,Great Lakes Province,PROB,Michigan,992043.692,757938.3675
5/2/2024,NGL_MI-10012,2011776,NGL20_MI-10140,1,6/28/2020,MI,Great Lakes,46.48750632,-86.74091064,8.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.48750632,-86.74091064,Great Lakes,,Great Lakes Province,PROB,Michigan,711866.0484,1038852.236
5/2/2024,NGL_MI-10561,2011772,NGL20_MI-10160,1,6/28/2020,MI,Great Lakes,46.4942543,-86.60861801,3.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.4942543,-86.60861801,Great Lakes,,Great Lakes Province,PROB,Michigan,721930.408,1040594.525
5/2/2024,NGL_MI-10564,2011774,NGL20_MI-10163,1,6/28/2020,MI,Great Lakes,46.45784091,-86.88880486,1.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.45784091,-86.88880486,Great Lakes,,Great Lakes Province,PROB,Michigan,700845.4153,1034480.162
5/2/2024,NGL_NY-10024,2011770,NGL20_NY-10045,1,6/28/2020,NY,Great Lakes,44.0053209,-76.18596095,10.4,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,44.0053209,-76.18596095,Great Lakes,,Great Lakes Province,PROB,New York,1571876.969,892587.9267
5/2/2024,NGL_WI-10010,2011768,NGL20_WI-10002,2,6/28/2020,WI,Great Lakes,42.61470087,-87.8105771,8.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,42.61470087,-87.8105771,Great Lakes,,Great Lakes Province,PROB,Wisconsin,666963.6394,601617.0788
5/2/2024,NGL_MI-10517,2011781,NGL20_MI-10049,1,6/29/2020,MI,Great Lakes,43.74720022,-83.48218,2,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.74720022,-83.48218,Great Lakes,,Great Lakes Province,PROB,Michigan,1001180.023,765368.6844
5/2/2024,NGL_MI-10521,2011782,NGL20_MI-10053,1,6/29/2020,MI,Great Lakes,43.76311717,-83.45064477,1.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.76311717,-83.45064477,Great Lakes,,Great Lakes Province,PROB,Michigan,1003453.743,767461.6883
5/2/2024,NGL_NY-10012,2011778,NGL20_NY-10033,1,6/29/2020,NY,Great Lakes,43.91359545,-76.18341189,11.4,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.91359545,-76.18341189,Great Lakes,,Great Lakes Province,PROB,New York,1574193.951,882621.9868
5/2/2024,NGL_MI-10528,2011804,NGL20_MI-10060,1,6/30/2020,MI,Great Lakes,43.91517328,-83.84060782,4,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.91517328,-83.84060782,Great Lakes,,Great Lakes Province,PROB,Michigan,970280.8204,780230.9988
5/2/2024,NGL_MI-10001,2011795,NGL20_MI-10130,2,6/30/2020,MI,Great Lakes,47.38863854,-87.92476313,10.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.38863854,-87.92476313,Great Lakes,,Great Lakes Province,PROB,Michigan,612618.5256,1129927.02
5/2/2024,NGL_NY-10148,2011792,NGL20_NY-10075,1,6/30/2020,NY,Great Lakes,44.05947995,-76.3698951,15.8,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,44.05947995,-76.3698951,Great Lakes,,Great Lakes Province,PROB,New York,1556255.701,895470.3878
5/2/2024,NGL_WI-10016,2011805,NGL20_WI-10005,1,6/30/2020,WI,Great Lakes,45.33608762,-86.95619009,19.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.33608762,-86.95619009,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,707511.6543,910009.0779
5/2/2024,NGL_MI-10530,2011816,NGL20_MI-10062,1,7/1/2020,MI,Great Lakes,44.06260718,-83.57556916,6.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.06260718,-83.57556916,Great Lakes,,Great Lakes Province,PROB,Michigan,989167.296,799267.6992
5/2/2024,NGL_NY-10020,2011808,NGL20_NY-10041,1,7/1/2020,NY,Great Lakes,44.07588173,-76.37699746,6.2,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,44.07588173,-76.37699746,Great Lakes,,Great Lakes Province,PROB,New York,1555325.71,897144.0796
5/2/2024,NGL_WI-10009,2011828,NGL20_WI-10001,2,7/1/2020,WI,Great Lakes,45.02914664,-87.09338281,16.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.02914664,-87.09338281,Great Lakes,,Great Lakes Province,PROB,Wisconsin,700005.5721,875004.3921
5/2/2024,NGL_MN-10024,2011832,NGL20_MN-10006,1,7/7/2020,MN,Great Lakes,47.97309891,-89.63506169,3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.97309891,-89.63506169,Great Lakes,,Great Lakes Province,PROB,Minnesota,478770.4626,1184448.271
5/2/2024,NGL_NY-10001,2011838,NGL20_NY-10001,1,7/7/2020,NY,Great Lakes,42.7321235,-78.970972,10.8,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.7321235,-78.970972,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1378839.182,709854.3498
5/2/2024,NGL_NY-10005,2012440,NGL20_NY-10005,1,7/8/2020,NY,Great Lakes,42.75303451,-78.92968213,9.9,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.75303451,-78.92968213,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1381728.922,712753.4285
5/2/2024,NGL_MI-10077,2011859,NGL20_MI-10039,1,7/9/2020,MI,Great Lakes,43.98773769,-83.64362244,11.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.98773769,-83.64362244,Great Lakes,,Great Lakes Province,PROB,Michigan,984862.372,790282.9795
5/2/2024,NGL_NY-10196,2011856,NGL20_NY-10007,1,7/9/2020,NY,Great Lakes,42.77105779,-78.91031039,10,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.77105779,-78.91031039,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1382919.761,715016.8737
5/2/2024,NGL_NY-10145,2011860,NGL20_NY-10072,1,7/9/2020,NY,Great Lakes,43.43688401,-76.61995636,23.9,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.43688401,-76.61995636,Great Lakes,,Great Lakes Province,PROB,New York,1550775.89,823378.2012
5/2/2024,NGL_MI-10057,2011868,NGL20_MI-10020,2,7/10/2020,MI,Great Lakes,43.66117226,-83.81374505,4.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.66117226,-83.81374505,Great Lakes,,Great Lakes Province,PROB,Michigan,976036.3378,752401.5705
5/2/2024,NGL_NY-10002,2011871,NGL20_NY-10002,1,7/10/2020,NY,Great Lakes,42.53828838,-79.27533466,18.4,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.53828838,-79.27533466,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1358245.403,684146.9256
5/2/2024,NGL_NY-10138,2011869,NGL20_NY-10065,1,7/10/2020,NY,Great Lakes,43.51678184,-76.43388211,8.8,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.51678184,-76.43388211,Great Lakes,,Great Lakes Province,PROB,New York,1563632.189,835159.0972
5/2/2024,NGL_NY-10136,2011882,NGL20_NY-10063,1,7/13/2020,NY,Great Lakes,43.54652257,-76.31459189,17.4,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.54652257,-76.31459189,Great Lakes,,Great Lakes Province,PROB,New York,1572346.294,840376.2272
5/2/2024,NGL_MI-10005,2011900,NGL20_MI-10134,1,7/14/2020,MI,Great Lakes,46.68529542,-86.16969591,23.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.68529542,-86.16969591,Great Lakes,,Great Lakes Province,PROB,Michigan,753367.6092,1065061.15
5/2/2024,NGL_MI-10556,2011899,NGL20_MI-10155,1,7/14/2020,MI,Great Lakes,46.68956032,-86.11456776,18.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.68956032,-86.11456776,Great Lakes,,Great Lakes Province,PROB,Michigan,757528.2209,1065969.26
5/2/2024,NGL_NY-10015,2011884,NGL20_NY-10036,1,7/14/2020,NY,Great Lakes,43.50622237,-76.48771714,17.3,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.50622237,-76.48771714,Great Lakes,,Great Lakes Province,PROB,New York,1559630.956,833120.6635
5/2/2024,NGL_NY-10022,2011898,NGL20_NY-10043,1,7/14/2020,NY,Great Lakes,43.43145281,-76.62717846,22.5,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.43145281,-76.62717846,Great Lakes,,Great Lakes Province,PROB,New York,1550328.752,822666.6311
5/2/2024,NGL_NY-10029,2011895,NGL20_NY-10050,1,7/14/2020,NY,Great Lakes,43.47009977,-76.57915315,24.7,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.47009977,-76.57915315,Great Lakes,,Great Lakes Province,PROB,New York,1553242.941,827675.3839
5/2/2024,NGL_WI-10108,2011886,NGL20_WI-10014,1,7/14/2020,WI,Great Lakes,44.62156088,-87.96105857,5.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,44.62156088,-87.96105857,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,635816.7317,823712.3628
5/2/2024,NGL_MI-10013,2011928,NGL20_MI-10141,1,7/15/2020,MI,Great Lakes,46.72028881,-85.76283605,21.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.72028881,-85.76283605,Great Lakes,,Great Lakes Province,PROB,Michigan,784013.2228,1072206.53
5/2/2024,NGL_MI-10548,2011927,NGL20_MI-10147,1,7/15/2020,MI,Great Lakes,46.70851239,-85.70807637,18,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.70851239,-85.70807637,Great Lakes,,Great Lakes Province,PROB,Michigan,788331.6115,1071362.782
5/2/2024,NGL_NY-10026,2011917,NGL20_NY-10047,1,7/15/2020,NY,Great Lakes,43.31913143,-76.87900567,21.6,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.31913143,-76.87900567,Great Lakes,,Great Lakes Province,PROB,New York,1532956.626,806297.8604
5/2/2024,NGL_NY-10151,2011904,NGL20_NY-10078,1,7/15/2020,NY,Great Lakes,43.57195499,-76.24441245,19.7,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.57195499,-76.24441245,Great Lakes,,Great Lakes Province,PROB,New York,1577285.134,844316.7391
5/2/2024,NGL_MI-10016,2011939,NGL20_MI-10144,1,7/16/2020,MI,Great Lakes,46.68694156,-85.50665645,12,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.68694156,-85.50665645,Great Lakes,,Great Lakes Province,PROB,Michigan,803960.9356,1070675.155
5/2/2024,NGL_NY-10142,2011937,NGL20_NY-10069,1,7/16/2020,NY,Great Lakes,43.33266542,-76.86333352,23.5,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.33266542,-76.86333352,Great Lakes,,Great Lakes Province,PROB,New York,1533893.827,808031.3311
5/2/2024,NGL_MI-10559,2011938,NGL20_MI-10158,1,7/17/2020,MI,Great Lakes,46.79088624,-85.02649434,16,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.79088624,-85.02649434,Great Lakes,,Great Lakes Province,PROB,Michigan,839262.779,1086265.124
5/2/2024,NGL_WI-10102,2011946,NGL20_WI-10008,1,7/17/2020,WI,Great Lakes,44.51306291,-87.47919893,4,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,44.51306291,-87.47919893,Great Lakes,,Great Lakes Province,PROB,Wisconsin,674910.8651,814995.9084
5/2/2024,NGL_NY-10031,2011948,NGL20_NY-10052,1,7/19/2020,NY,Great Lakes,43.29484549,-77.35129249,21.5,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.29484549,-77.35129249,Great Lakes,,Great Lakes Province,PROB,New York,1496115,796112.7446
5/2/2024,NGL_NY-10149,2011947,NGL20_NY-10076,1,7/19/2020,NY,Great Lakes,43.29870715,-77.10018,18.5,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.29870715,-77.10018,Great Lakes,,Great Lakes Province,PROB,New York,1515911.112,800514.9817
5/2/2024,NGL_MI-10010,2011962,NGL20_MI-10139,1,7/20/2020,MI,Great Lakes,46.58914118,-85.02057985,5.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.58914118,-85.02057985,Great Lakes,,Great Lakes Province,PROB,Michigan,842289.1663,1064119.415
5/2/2024,NGL_MI-10555,2011963,NGL20_MI-10154,1,7/20/2020,MI,Great Lakes,46.48532165,-84.95874457,4.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.48532165,-84.95874457,Great Lakes,,Great Lakes Province,PROB,Michigan,848345.2878,1053241.282
5/2/2024,NGL_NY-10018,2011965,NGL20_NY-10039,1,7/20/2020,NY,Great Lakes,43.25479992,-77.48872711,6.4,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.25479992,-77.48872711,Great Lakes,,Great Lakes Province,PROB,New York,1486094.978,789569.9809
5/2/2024,NGL_NY-10028,2011955,NGL20_NY-10049,1,7/20/2020,NY,Great Lakes,43.25662262,-77.56946164,9.9,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.25662262,-77.56946164,Great Lakes,,Great Lakes Province,PROB,New York,1479655.986,788509.9181
5/2/2024,NGL_NY-10141,2011964,NGL20_NY-10068,1,7/20/2020,NY,Great Lakes,43.27891252,-77.54557593,24,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.27891252,-77.54557593,Great Lakes,,Great Lakes Province,PROB,New York,1481069.153,791324.2276
5/2/2024,NGL_MI-10007,2011990,NGL20_MI-10136,1,7/21/2020,MI,Great Lakes,46.79341462,-85.23358964,17,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.79341462,-85.23358964,Great Lakes,,Great Lakes Province,PROB,Michigan,823460.7857,1084731.575
5/2/2024,NGL_NY-10014,2011974,NGL20_NY-10035,1,7/21/2020,NY,Great Lakes,43.33797355,-77.67321461,19.6,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.33797355,-77.67321461,Great Lakes,,Great Lakes Province,PROB,New York,1469689.347,795814.0419
5/2/2024,NGL_NY-10130,2011975,NGL20_NY-10057,1,7/21/2020,NY,Great Lakes,43.3406056,-77.7038261,12.2,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.3406056,-77.7038261,Great Lakes,,Great Lakes Province,PROB,New York,1467208.708,795629.4634
5/2/2024,NGL_MI-10535,2011992,NGL20_MI-10104,1,7/22/2020,MI,Great Lakes,45.12868699,-87.55311713,15.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.12868699,-87.55311713,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,662988.0196,882736.0576
5/2/2024,NGL_NY-10146,2011993,NGL20_NY-10073,1,7/22/2020,NY,Great Lakes,43.38711771,-77.9864446,22.2,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.38711771,-77.9864446,Great Lakes,,Great Lakes Province,PROB,New York,1443840.768,796399.2693
5/2/2024,NGL_NY-10147,2011991,NGL20_NY-10074,1,7/22/2020,NY,Great Lakes,43.34711686,-77.75523231,7.9,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.34711686,-77.75523231,Great Lakes,,Great Lakes Province,PROB,New York,1462998.469,795550.5265
5/2/2024,NGL_MI-10540,2012018,NGL20_MI-10109,1,7/23/2020,MI,Great Lakes,45.10756259,-85.59655028,5.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.10756259,-85.59655028,Great Lakes,,Great Lakes Province,PROB,Michigan,816257.9351,895625.5365
5/2/2024,NGL_MI-10544,2012025,NGL20_MI-10113,1,7/23/2020,MI,Great Lakes,45.59017324,-87.22171825,8.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.59017324,-87.22171825,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,684193.9407,936182.8822
5/2/2024,NGL_NY-10021,2012016,NGL20_NY-10042,1,7/23/2020,NY,Great Lakes,43.38127489,-78.08532368,7.8,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.38127489,-78.08532368,Great Lakes,,Great Lakes Province,PROB,New York,1436131.916,794260.3278
5/2/2024,NGL_NY-10025,2012030,NGL20_NY-10046,1,7/23/2020,NY,Great Lakes,43.3613768,-77.9309738,3.5,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.3613768,-77.9309738,Great Lakes,,Great Lakes Province,PROB,New York,1448776.416,794421.314
5/2/2024,NGL_MI-10033,2012031,NGL20_MI-10089,1,7/24/2020,MI,Great Lakes,45.76908909,-86.74217938,13.9,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.76908909,-86.74217938,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,719521.6082,959510.7967
5/2/2024,NGL_MI-10035,2012019,NGL20_MI-10091,1,7/24/2020,MI,Great Lakes,45.00070998,-85.47704522,3.1,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.00070998,-85.47704522,Great Lakes,,Great Lakes Province,PROB,Michigan,826909.9592,884841.8382
5/2/2024,NGL_MI-10534,2012038,NGL20_MI-10103,1,7/24/2020,MI,Great Lakes,44.67820875,-86.26112172,8.1,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,44.67820875,-86.26112172,Great Lakes,,Great Lakes Province,PROB,Michigan,769193.2055,842560.3437
5/2/2024,NGL_PA-10007,2011595,LEA20_PA-10008,1,7/26/2020,PA,Great Lakes,42.18001545,-80.0659359,11.2,,2020,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.18001545,-80.0659359,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1301342.236,633614.2185
5/2/2024,NGL_MI-10525,2012046,NGL20_MI-10057,1,7/26/2020,MI,Great Lakes,43.67281083,-83.90528584,1.4,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.67281083,-83.90528584,Great Lakes,,Great Lakes Province,PROB,Michigan,968579.4826,752753.1133
5/2/2024,NGL_NY-10027,2012041,NGL20_NY-10048,1,7/26/2020,NY,Great Lakes,43.33450232,-78.80897038,10.6,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.33450232,-78.80897038,Great Lakes,,Great Lakes Province,PROB,New York,1379707.9,778406.2331
5/2/2024,NGL_NY-10139,2012040,NGL20_NY-10066,1,7/26/2020,NY,Great Lakes,43.33016113,-78.76609661,1.9,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.33016113,-78.76609661,Great Lakes,,Great Lakes Province,PROB,New York,1383198.501,778552.6995
5/2/2024,NGL_MI-10059,2012078,NGL20_MI-10022,1,7/27/2020,MI,Great Lakes,45.75036237,-84.56395124,26,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,45.75036237,-84.56395124,Great Lakes,,Great Lakes Province,PROB,Michigan,888324.4366,975870.3663
5/2/2024,NGL_MI-10079,2012079,NGL20_MI-10041,1,7/27/2020,MI,Great Lakes,45.70089906,-84.3574684,11.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,45.70089906,-84.3574684,Great Lakes,,Great Lakes Province,PROB,Michigan,904955.3273,972364.7961
5/2/2024,NGL_MI-10539,2012051,NGL20_MI-10108,1,7/27/2020,MI,Great Lakes,45.70893053,-87.0156031,12.9,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.70893053,-87.0156031,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,698966.0884,950819.0102
5/2/2024,NGL_NY-10017,2012049,NGL20_NY-10038,1,7/27/2020,NY,Great Lakes,43.31197365,-78.88899886,8.6,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.31197365,-78.88899886,Great Lakes,,Great Lakes Province,PROB,New York,1373805.203,774772.3188
5/2/2024,NGL_MI-10061,2012094,NGL20_MI-10024,2,7/28/2020,MI,Great Lakes,43.69187812,-83.60716071,5.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.69187812,-83.60716071,Great Lakes,,Great Lakes Province,PROB,Michigan,992043.692,757938.3675
5/2/2024,NGL_MI-10062,2012093,NGL20_MI-10025,1,7/28/2020,MI,Great Lakes,45.96306896,-84.7143035,2.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,45.96306896,-84.7143035,Great Lakes,,Great Lakes Province,PROB,Michigan,873902.5557,997926.0547
5/2/2024,NGL_MI-10536,2012086,NGL20_MI-10105,1,7/28/2020,MI,Great Lakes,45.7727792,-86.80932589,3.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.7727792,-86.80932589,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,714279.7202,959412.169
5/2/2024,NGL_OH-10001,2011912,NGL20_OH-10001,1,7/28/2020,OH,Great Lakes,41.7462498,-83.37917302,,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.7462498,-83.37917302,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1038977.9,544828.8768
5/2/2024,NGL_OH-10075,2012095,NGL20_OH-10021,1,7/28/2020,OH,Great Lakes,41.49535993,-81.73324088,4.9,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.49535993,-81.73324088,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1177714.247,536227.9376
5/2/2024,NGL_MI-10066,2012112,NGL20_MI-10028,1,7/29/2020,MI,Great Lakes,45.93965159,-84.66939243,17.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,45.93965159,-84.66939243,Great Lakes,,Great Lakes Province,PROB,Michigan,877672.9629,995758.8008
5/2/2024,NGL_MI-10068,2012114,NGL20_MI-10030,1,7/29/2020,MI,Great Lakes,43.87990812,-83.43664297,3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.87990812,-83.43664297,Great Lakes,,Great Lakes Province,PROB,Michigan,1002849.453,780524.4716
5/2/2024,NGL_MI-10522,2012113,NGL20_MI-10054,1,7/29/2020,MI,Great Lakes,43.86604207,-83.38485137,3.1,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.86604207,-83.38485137,Great Lakes,,Great Lakes Province,PROB,Michigan,1007164.081,779539.067
